602.926789,1.157e-29,3,6,1265,1175
602.937754,1.79e-26,3,6,1265,1175
602.986733,1.756e-27,3,6,1265,1175
602.988863,3.646e-30,3,6,1265,1175
603.000737,1.003e-30,3,6,1265,1175
603.010945,1.646e-26,3,6,1265,1175
603.051232,6.036e-28,3,6,1265,1175
603.060388,2.599e-27,3,7,1265,1175
603.071307,1.435e-26,3,6,1265,1175
603.08391,2.358e-29,3,6,1265,1175
603.101633,1.823e-28,3,6,1265,1175
603.108707,1.275e-29,4,7,1265,1175
603.118897,1.164e-26,3,6,1265,1175
603.12292,5.864e-27,3,6,1265,1175
603.131576,2.55e-21,3,7,1265,1175
603.153761,8.416e-27,3,6,1265,1175
603.158901,2.166e-29,3,6,1265,1175
603.159795,1.772e-30,3,6,1265,1175
603.175931,4.806e-27,3,6,1265,1175
603.18087,1.319e-28,3,6,1265,1175
603.214033,3.95e-30,3,6,1265,1175
603.220433,5.935e-28,3,6,1265,1175
603.258487,5.081e-30,3,6,1265,1175
603.267835,1.82e-26,3,6,1265,1175
603.294974,1.942e-29,3,6,1265,1175
603.295461,1.236e-30,3,6,1265,1175
603.319951,6.029e-30,3,6,1265,1175
603.323142,7.306e-27,3,6,1265,1175
603.324344,2.341e-25,4,6,1265,1175
603.361206,1.455e-30,3,6,1265,1175
603.372839,4.233e-27,4,7,1265,1175
603.383537,1.164e-24,3,6,1265,1175
603.395181,2.721e-30,3,6,1265,1175
603.412438,1.396e-25,3,6,1265,1175
603.446367,3.833e-29,3,6,1265,1175
603.450174,9.234e-30,3,6,1265,1175
603.458278,1.094e-29,3,6,1265,1175
603.460375,5.302e-30,3,6,1265,1175
603.466177,2.165e-30,3,6,1265,1175
603.48251,1.419e-28,3,6,1265,1175
603.49432,3.184e-29,3,6,1265,1175
603.505444,9.194e-30,3,6,1265,1175
603.514306,6.958e-30,3,6,1265,1175
603.523741,1.582e-24,4,6,1265,1175
603.524628,2.015e-29,3,6,1265,1175
603.538953,5.962e-29,3,6,1265,1175
603.559443,5.878e-30,3,6,1265,1175
603.568841,6.672e-25,4,7,1265,1175
603.606644,2.515e-23,3,7,1265,1175
603.612824,5.794e-28,3,6,1265,1175
603.613337,1.069e-30,3,6,1265,1175
603.614719,6.798e-28,4,6,1265,1175
603.618982,4.107e-30,3,6,1265,1175
603.643441,3.086e-30,3,6,1265,1175
603.64914,2.645e-26,4,7,1265,1175
603.658706,1.094e-29,3,6,1265,1175
603.660272,1.343e-30,3,6,1265,1175
603.665386,2.69e-30,3,6,1265,1175
603.66542,2.642e-30,3,6,1265,1175
603.667763,7.021e-28,3,6,1265,1175
603.668769,3.7e-28,4,7,1265,1175
603.697072,1.004e-27,4,6,1265,1175
603.711244,2.417e-26,4,7,1265,1175
603.737194,1.785e-29,4,7,1265,1175
603.756613,9.362e-30,3,6,1265,1175
603.773449,2.57e-28,4,6,1265,1175
603.796447,1.499e-29,3,6,1265,1175
603.823686,2.081e-30,3,6,1265,1175
603.831386,6.091e-30,3,6,1265,1175
603.857401,5.865e-29,3,6,1265,1175
603.86357,5.509e-27,3,6,1265,1175
603.923226,3.897e-29,3,6,1265,1175
603.929574,2.591e-27,4,7,1265,1175
603.95846,4.722e-30,3,6,1265,1175
603.979391,3.172e-30,3,6,1265,1175
603.985691,1.237e-29,3,6,1265,1175
604.018731,1.579e-29,3,6,1265,1175
604.032602,8.879e-30,3,6,1265,1175
604.064876,6.331e-27,3,6,1265,1175
604.099723,3.333e-29,3,6,1265,1175
604.102577,7.156e-30,3,6,1265,1175
604.104668,2.902e-30,3,6,1265,1175
604.117186,1.406e-26,3,6,1265,1175
604.127591,4.754e-30,3,6,1265,1175
604.131997,1.094e-24,3,6,1265,1175
604.155249,7.293e-28,3,6,1265,1175
604.173117,5.125e-28,4,7,1265,1175
604.174788,2.16e-26,4,6,1265,1175
604.18696,2.632e-29,3,6,1265,1175
604.19641,5.04e-29,3,6,1265,1175
604.19964,3.322e-29,3,6,1265,1175
604.201817,1.606e-29,3,6,1265,1175
604.203791,3.34e-28,4,6,1265,1175
604.22286,1.272e-29,3,6,1265,1175
604.227025,2.039e-29,3,6,1265,1175
604.231462,1.871e-29,3,6,1265,1175
604.233427,3.796e-26,3,6,1265,1175
604.237965,4.703e-30,3,6,1265,1175
604.240564,8.307e-30,3,6,1265,1175
